cowccode,iso3numeric,iso3alpha,year,LoTUnknown,LoTCriminal,LoTDissident,LoTMarginalized,LoTStateAgent,RstrctAccess
800,764,"THA",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
800,764,"THA",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
800,764,"THA",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
800,764,"THA",1999,"No Allegations","Several","Several","No Allegations","No Allegations","No"
800,764,"THA",2000,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
800,764,"THA",2001,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
800,764,"THA",2002,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
800,764,"THA",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
800,764,"THA",2004,"No Allegations","Systematic","Systematic","No Allegations","No Allegations","No"
800,764,"THA",2005,"Widespread","Widespread","No Allegations","Widespread","No Allegations","No"
811,116,"KHM",1995,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
811,116,"KHM",1996,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
811,116,"KHM",1997,"Allegation, No LoT","Allegation, No LoT","Allegation, No LoT","No Allegations","No Allegations","No"
811,116,"KHM",1998,"No Allegations","Widespread","No Allegations","No Allegations","No Allegations","No"
811,116,"KHM",1999,"Widespread","Widespread","No Allegations","No Allegations","No Allegations","No"
811,116,"KHM",2000,"Allegation, No LoT","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
811,116,"KHM",2001,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
811,116,"KHM",2002,"No Allegations","Several","No Allegations","Several","No Allegations","No"
811,116,"KHM",2003,"Widespread","Routinely","No Allegations","Several","No Allegations","No"
811,116,"KHM",2004,"Allegation, No LoT","Widespread","No Allegations","Several","No Allegations","No"
811,116,"KHM",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
812,418,"LAO",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
812,418,"LAO",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
812,418,"LAO",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
812,418,"LAO",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
812,418,"LAO",1999,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
812,418,"LAO",2000,"Widespread","Routinely","No Allegations","No Allegations","No Allegations","Yes"
812,418,"LAO",2001,"Continued","No Allegations","No Allegations","No Allegations","No Allegations","No"
812,418,"LAO",2002,"Widespread","Several","No Allegations","Allegation, No LoT","No Allegations","Yes"
812,418,"LAO",2003,"Widespread","Widespread","No Allegations","Widespread","No Allegations","Yes"
812,418,"LAO",2004,"Allegation, No LoT","Widespread","No Allegations","Several","No Allegations","Yes"
812,418,"LAO",2005,"Continued","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
816,704,"VNM",1995,"No Allegations","No Allegations","Several","No Allegations","No Allegations","No"
816,704,"VNM",1996,"Allegation, No LoT","No Allegations","Several","No Allegations","No Allegations","Yes"
816,704,"VNM",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
816,704,"VNM",1998,"Allegation, No LoT","Allegation, No LoT","No Allegations","No Allegations","No Allegations","Yes"
816,704,"VNM",1999,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
816,704,"VNM",2000,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
816,704,"VNM",2001,"Allegation, No LoT","Several","No Allegations","Several","No Allegations","Yes"
816,704,"VNM",2002,"Allegation, No LoT","Widespread","No Allegations","Several","No Allegations","Yes"
816,704,"VNM",2003,"Allegation, No LoT","Routinely","Routinely","Routinely","No Allegations","Yes"
816,704,"VNM",2004,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
816,704,"VNM",2005,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
820,458,"MYS",1995,"No Allegations","Routinely","No Allegations","Routinely","No Allegations","No"
820,458,"MYS",1996,"No Allegations","Systematic","No Allegations","Systematic","No Allegations","No"
820,458,"MYS",1997,"No Allegations","Systematic","No Allegations","Systematic","No Allegations","No"
820,458,"MYS",1998,"No Allegations","Routinely","Several","Routinely","No Allegations","Yes"
820,458,"MYS",1999,"No Allegations","Systematic","Several","Systematic","No Allegations","No"
820,458,"MYS",2000,"Several","Systematic","No Allegations","Systematic","No Allegations","No"
820,458,"MYS",2001,"No Allegations","Systematic","No Allegations","Systematic","No Allegations","No"
820,458,"MYS",2002,"No Allegations","Systematic","Systematic","Systematic","No Allegations","No"
820,458,"MYS",2003,"No Allegations","Systematic","No Allegations","Systematic","No Allegations","No"
820,458,"MYS",2004,"No Allegations","Systematic","Systematic","Routinely","No Allegations","No"
820,458,"MYS",2005,"No Allegations","No Allegations","No Allegations","Several","No Allegations","No"
830,702,"SGP",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
830,702,"SGP",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
830,702,"SGP",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
830,702,"SGP",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
830,702,"SGP",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
830,702,"SGP",2000,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
830,702,"SGP",2001,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
830,702,"SGP",2002,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
830,702,"SGP",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
830,702,"SGP",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
830,702,"SGP",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
840,608,"PHL",1995,"Allegation, No LoT","Widespread","Continued","No Allegations","No Allegations","No"
840,608,"PHL",1996,"Allegation, No LoT","Widespread","No Allegations","Several","No Allegations","No"
840,608,"PHL",1997,"Allegation, No LoT","Routinely","No Allegations","Allegation, No LoT","No Allegations","No"
840,608,"PHL",1998,"Allegation, No LoT","Routinely","No Allegations","No Allegations","No Allegations","No"
840,608,"PHL",1999,"Allegation, No LoT","Allegation, No LoT","Allegation, No LoT","Allegation, No LoT","No Allegations","No"
840,608,"PHL",2000,"Allegation, No LoT","Allegation, No LoT","Allegation, No LoT","Allegation, No LoT","No Allegations","No"
840,608,"PHL",2001,"Allegation, No LoT","Allegation, No LoT","Allegation, No LoT","Allegation, No LoT","No Allegations","Yes"
840,608,"PHL",2002,"No Allegations","Routinely","Allegation, No LoT","Allegation, No LoT","No Allegations","No"
840,608,"PHL",2003,"No Allegations","Routinely","Allegation, No LoT","No Allegations","No Allegations","No"
840,608,"PHL",2004,"No Allegations","Several","Allegation, No LoT","No Allegations","No Allegations","No"
840,608,"PHL",2005,"No Allegations","Allegation, No LoT","Allegation, No LoT","No Allegations","No Allegations","No"
850,360,"IDN",1995,"Systematic","Systematic","Systematic","Routinely","No Allegations","Yes"
850,360,"IDN",1996,"Routinely","Routinely","Widespread","Widespread","No Allegations","Yes"
850,360,"IDN",1997,"Continued","Several","Widespread","Routinely","No Allegations","Yes"
850,360,"IDN",1998,"Routinely","No Allegations","Several","Allegation, No LoT","No Allegations","Yes"
850,360,"IDN",1999,"Routinely","No Allegations","Systematic","Systematic","No Allegations","No"
850,360,"IDN",2000,"Widespread","Widespread","Widespread","No Allegations","No Allegations","No"
850,360,"IDN",2001,"Widespread","Routinely","Systematic","Allegation, No LoT","No Allegations","No"
850,360,"IDN",2002,"Allegation, No LoT","No Allegations","Routinely","No Allegations","No Allegations","Yes"
850,360,"IDN",2003,"Routinely","Widespread","Widespread","No Allegations","No Allegations","Yes"
850,360,"IDN",2004,"Routinely","Several","Several","No Allegations","No Allegations","No"
850,360,"IDN",2005,"Widespread","No Allegations","Several","No Allegations","No Allegations","Yes"
860,626,"TMP",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
860,626,"TMP",1996,"No Allegations","No Allegations","Widespread","No Allegations","No Allegations","No"
860,626,"TMP",1997,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
860,626,"TMP",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
860,626,"TMP",1999,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
860,626,"TMP",2000,"No Allegations","No Allegations","Several","Several","No Allegations","No"
860,626,"TMP",2001,"Several","No Allegations","No Allegations","Several","No Allegations","No"
860,626,"TMP",2002,"Infrequent","No Allegations","No Allegations","No Allegations","No Allegations","No"
860,626,"TMP",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
860,626,"TMP",2004,"Routinely","Infrequent","No Allegations","No Allegations","No Allegations","No"
860,626,"TMP",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
900,36,"AUS",1995,"No Allegations","No Allegations","No Allegations","Allegation, No LoT","No Allegations","No"
900,36,"AUS",1996,"No Allegations","No Allegations","No Allegations","Routinely","No Allegations","No"
900,36,"AUS",1997,"Allegation, No LoT","Routinely","No Allegations","Routinely","No Allegations","No"
900,36,"AUS",1998,"No Allegations","Allegation, No LoT","No Allegations","Allegation, No LoT","No Allegations","No"
900,36,"AUS",1999,"No Allegations","Routinely","No Allegations","Routinely","No Allegations","No"
900,36,"AUS",2000,"No Allegations","Routinely","No Allegations","Routinely","No Allegations","Yes"
900,36,"AUS",2001,"No Allegations","Routinely","No Allegations","Routinely","No Allegations","No"
900,36,"AUS",2002,"No Allegations","Routinely","No Allegations","Routinely","No Allegations","Yes"
900,36,"AUS",2003,"No Allegations","Routinely","No Allegations","Routinely","No Allegations","No"
900,36,"AUS",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
900,36,"AUS",2005,"No Allegations","Several","No Allegations","Several","No Allegations","No"
910,598,"PNG",1995,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
910,598,"PNG",1996,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
910,598,"PNG",1997,"Infrequent","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
910,598,"PNG",1998,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
910,598,"PNG",1999,"Continued","No Allegations","No Allegations","No Allegations","No Allegations","No"
910,598,"PNG",2000,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
910,598,"PNG",2001,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
910,598,"PNG",2002,"Continued","No Allegations","No Allegations","No Allegations","No Allegations","No"
910,598,"PNG",2003,"Continued","No Allegations","No Allegations","No Allegations","No Allegations","No"
910,598,"PNG",2004,"Several","No Allegations","No Allegations","No Allegations","No Allegations","No"
910,598,"PNG",2005,"Several","No Allegations","No Allegations","No Allegations","No Allegations","No"
920,554,"NZL",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
920,554,"NZL",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
920,554,"NZL",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
920,554,"NZL",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
920,554,"NZL",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
920,554,"NZL",2000,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
920,554,"NZL",2001,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
920,554,"NZL",2002,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
920,554,"NZL",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
920,554,"NZL",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
920,554,"NZL",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
